,count,mean,std,min,25%,50%,75%,max,moda
likes,228.0,0.2719298245614035,0.4459329223831397,0.0,0.0,0.0,1.0,1.0,0.0
repostagens,228.0,0.2280701754385964,0.4205112834955867,0.0,0.0,0.0,0.0,1.0,0.0
num_caracteres,228.0,127.06140350877192,96.8043838057589,13.0,49.75,100.0,183.25,349.0,33.0
num_palavras,228.0,19.81140350877193,16.09537793818546,2.0,7.0,15.0,30.0,58.0,2.0
num_emojis,228.0,1.030701754385965,2.08918453382763,0.0,0.0,0.0,1.0,15.0,0.0
num_mencoes,228.0,2.258771929824561,1.7073725288173451,1.0,1.0,1.0,3.0,7.0,1.0
prob_negativo,228.0,0.345354164445062,0.3868291598345713,0.0023430637083947,0.0319851306267082,0.09296483546495435,0.7765957862138748,0.9908792972564696,0.0439486056566238
prob_neutro,228.0,0.37838113869401513,0.34438802307489513,0.0051877796649932,0.0467754518613219,0.25824752449989313,0.7590523362159729,0.9644574522972108,0.8671140670776367
prob_positivo,228.0,0.27626469923211916,0.35916613230945865,0.0030538826249539,0.01496799848973745,0.0822772048413753,0.534869059920311,0.9919075965881348,0.0889373645186424
