,count,mean,std,min,25%,50%,75%,max,moda
likes,1000.0,21.89,202.5453443466833,0.0,0.0,0.0,0.0,3875.0,0.0
comentarios,1000.0,0.318,2.871083265793439,0.0,0.0,0.0,0.0,59.0,0.0
num_caracteres,1000.0,48.311,67.56372648201204,0.0,13.0,30.0,58.0,976.0,6.0
num_palavras,1000.0,8.434,11.79087226072222,0.0,1.0,6.0,10.0,170.0,1.0
num_emojis,1000.0,3.021,5.217641496191817,0.0,0.0,1.0,4.0,90.0,0.0
num_mencoes,1000.0,0.038,0.2943512232735624,0.0,0.0,0.0,0.0,5.0,0.0
prob_negativo,1000.0,0.19374433747527656,0.30776557340215244,0.0,0.016953429672867,0.0362672638148069,0.18358811363577837,0.992061734199524,0.0336215272545814
prob_neutro,1000.0,0.3461770409210585,0.29712898142556,0.0041986014693975,0.08018953725695604,0.255583256483078,0.5447133779525757,1.0,0.2057840228080749
prob_positivo,1000.0,0.46007861953997053,0.3595595021279143,0.0,0.06735453568398952,0.4705030769109726,0.7605944275856018,0.9934840798377992,0.7605944275856018
