,count,mean,std,min,25%,50%,75%,max,moda
likes,813.0,1.1107011070110702,7.602180535351688,0.0,0.0,0.0,0.0,132.0,0.0
repostagens,813.0,0.046740467404674,0.368434081902941,0.0,0.0,0.0,0.0,6.0,0.0
num_caracteres,813.0,88.80442804428044,78.69890166467015,13.0,35.0,57.0,108.0,347.0,35.0
num_palavras,813.0,13.214022140221402,13.475701547655309,2.0,4.0,8.0,17.0,58.0,2.0
num_emojis,813.0,0.945879458794588,2.5421614034548377,0.0,0.0,0.0,0.0,27.0,0.0
num_mencoes,813.0,1.5301353013530137,1.091001982811482,1.0,1.0,1.0,2.0,21.0,1.0
prob_negativo,813.0,0.2843997701332385,0.37331612993119134,0.0014453046023845,0.0179214607924222,0.045333981513977,0.5839219093322754,0.9925841093063354,0.0439486056566238
prob_neutro,813.0,0.34891321317683377,0.3287755957253912,0.0039421785622835,0.0405676923692226,0.2201463133096695,0.6494148373603821,0.9732381105422974,0.8671140670776367
prob_positivo,813.0,0.36668701763241923,0.38508570619321775,0.0031765492167323,0.0227944049984216,0.132353737950325,0.7796651721000671,0.9940296411514282,0.0889373645186424
