,count,mean,std,min,25%,50%,75%,max,moda
likes,527.0,0.3415559772296015,2.2532274799125847,0.0,0.0,0.0,0.0,39.0,0.0
repostagens,527.0,0.032258064516129,0.3333537750794865,0.0,0.0,0.0,0.0,5.0,0.0
num_caracteres,527.0,71.75901328273245,66.8502724396863,11.0,26.0,47.0,81.0,318.0,24.0
num_palavras,527.0,10.512333965844402,11.294003071486614,2.0,2.0,7.0,13.0,55.0,2.0
num_emojis,527.0,0.4686907020872865,3.1451675155277297,0.0,0.0,0.0,0.0,61.0,0.0
num_mencoes,527.0,1.2296015180265654,0.543223403403513,1.0,1.0,1.0,1.0,6.0,1.0
prob_negativo,527.0,0.36916815298096944,0.3828861545258315,0.0020174675155431,0.0300493147224187,0.1484592109918594,0.7970126271247864,0.992298185825348,0.0300493147224187
prob_neutro,527.0,0.5200542545350767,0.3566494422030095,0.00409288238734,0.13314543664455408,0.6125933527946472,0.8815491497516632,0.963459849357605,0.9037657976150512
prob_positivo,527.0,0.11077757993760734,0.19226161558411914,0.0026079975068569,0.015175032895058348,0.0567440874874591,0.0889373645186424,0.9853919148445128,0.0661847963929176
