,count,mean,std,min,25%,50%,75%,max,moda
likes,619.0,0.0549273021001615,0.2350117800827461,0.0,0.0,0.0,0.0,2.0,0.0
repostagens,619.0,0.0064620355411954,0.0801914361800969,0.0,0.0,0.0,0.0,1.0,0.0
num_caracteres,619.0,44.38287560581583,41.84654232238155,11.0,26.0,27.0,43.0,286.0,26.0
num_palavras,619.0,6.89983844911147,7.471389873412158,2.0,5.0,5.0,6.0,62.0,5.0
num_emojis,619.0,0.2245557350565428,1.7141080090561924,0.0,0.0,0.0,0.0,29.0,0.0
num_mencoes,619.0,1.1696284329563813,0.3756095683002139,1.0,1.0,1.0,1.0,2.0,1.0
prob_negativo,619.0,0.20790703734871968,0.34961440981249486,0.0020663680043071,0.0194437969475984,0.0338384322822093,0.06272470764815799,0.9924607872962952,0.0194437969475984
prob_neutro,619.0,0.5164712613677194,0.27797278399791997,0.0043089110404253,0.379962682723999,0.5613247156143188,0.7019315958023071,0.9613445401191713,0.5613247156143188
prob_positivo,619.0,0.27562170394926494,0.22567306913557472,0.0028711988124996,0.0740584433078765,0.2823269069194793,0.4192315340042114,0.988875925540924,0.4192315340042114
