,count,mean,std,min,25%,50%,75%,max,moda
likes,802.0,0.9975062344139652,15.16443351104641,0.0,0.0,0.0,0.0,408.0,0.0
repostagens,802.0,0.0074812967581047,0.1221688738269655,0.0,0.0,0.0,0.0,2.0,0.0
num_caracteres,802.0,110.39152119700748,70.55403240474256,30.0,60.0,87.0,134.75,340.0,52.0
num_palavras,802.0,15.39152119700748,12.391807044490715,3.0,6.0,11.0,19.0,59.0,5.0
num_emojis,802.0,0.5249376558603491,2.9922916463777827,0.0,0.0,0.0,0.0,59.0,0.0
num_mencoes,802.0,2.3840399002493764,0.7706505437474674,1.0,2.0,2.0,2.0,6.0,2.0
prob_negativo,802.0,0.5812353005535794,0.3982467359457685,0.0019343495368957,0.10249323397874827,0.7670028805732727,0.9677227139472961,0.992223858833313,0.0267907120287418
prob_neutro,802.0,0.2752905787727064,0.3108670516445436,0.00405401783064,0.0232983562164008,0.12018615752458564,0.47976200282573694,0.9633232355117798,0.9104264974594116
prob_positivo,802.0,0.14347412007015448,0.26966806781778535,0.0022150289732962,0.00730988488066935,0.0183180384337902,0.07412288896739483,0.9902308583259584,0.062782771885395
