,count,mean,std,min,25%,50%,75%,max,moda
likes,1000.0,7.397,73.7769776653492,0.0,0.0,0.0,0.0,1468.0,0.0
comentarios,1000.0,0.305,3.7701709761215327,0.0,0.0,0.0,0.0,102.0,0.0
num_caracteres,1000.0,28.175,85.35608963065866,0.0,4.0,9.5,23.0,2161.0,4.0
num_palavras,1000.0,4.77,14.720454877203752,0.0,1.0,1.0,4.0,355.0,1.0
num_emojis,1000.0,3.699,3.3890831923818108,0.0,1.0,3.0,5.0,25.0,2.0
num_mencoes,1000.0,0.014,0.1477356619974535,0.0,0.0,0.0,0.0,3.0,0.0
prob_negativo,1000.0,0.08930726513464467,0.2119451499670297,0.0,0.0165327102877199,0.027014821767807,0.0338575579226017,0.9904049634933472,0.0250356029719114
prob_neutro,1000.0,0.32411397152999416,0.22846366946693528,0.0044048717245459,0.19226483255624768,0.26547433435916895,0.42049559950828547,1.0,0.2057840228080749
prob_positivo,1000.0,0.5865787630095146,0.2793155099832114,0.0,0.4341059327125549,0.6640181243419647,0.7605944275856018,0.9932469129562378,0.3738266825675964
