,count,mean,std,min,25%,50%,75%,max,moda
likes,1000.0,6.266,96.10275221336263,0.0,0.0,0.0,0.0,2896.0,0.0
comentarios,1000.0,0.42,5.921542422769988,0.0,0.0,0.0,0.0,166.0,0.0
num_caracteres,1000.0,57.068,108.5166495946094,0.0,13.75,32.0,66.0,1871.0,6.0
num_palavras,1000.0,9.661,19.99204243594837,0.0,1.0,5.0,11.0,379.0,1.0
num_emojis,1000.0,3.094,4.3458083310300335,0.0,0.0,1.0,5.0,41.0,0.0
num_mencoes,1000.0,0.031,0.2451511760100267,0.0,0.0,0.0,0.0,5.0,0.0
prob_negativo,1000.0,0.27274071315210313,0.36717458580347806,0.0,0.02402228442952035,0.0364378169178962,0.5353064686059952,0.992715060710907,0.0336215272545814
prob_neutro,1000.0,0.32070578025095164,0.26475325826491225,0.003361739218235,0.10107768699526783,0.2422373294830322,0.46000304818153376,1.0,0.2057840228080749
prob_positivo,1000.0,0.40655350679554975,0.33978811539897696,0.0,0.037922642193734576,0.43689537048339844,0.7380858957767487,0.9925565719604492,0.7605944275856018
