,count,mean,std,min,25%,50%,75%,max,moda
likes,1000.0,9.861,170.8189942828602,0.0,0.0,0.0,0.0,5250.0,0.0
comentarios,1000.0,0.51,6.92053421303542,0.0,0.0,0.0,0.0,195.0,0.0
num_caracteres,1000.0,66.295,126.042606739601,0.0,16.0,33.0,70.0,2095.0,16.0
num_palavras,1000.0,11.527,22.03571745697979,0.0,1.0,6.0,13.0,363.0,1.0
num_emojis,1000.0,2.772,4.76137445352565,0.0,0.0,1.0,4.0,51.0,0.0
num_mencoes,1000.0,0.046,0.252879314986315,0.0,0.0,0.0,0.0,2.0,0.0
prob_negativo,1000.0,0.36045497877383603,0.3912735206177067,0.0,0.0336215272545814,0.11631603166460985,0.8231543153524399,0.9928277134895324,0.0
prob_neutro,1000.0,0.3693204012203496,0.30058437332191174,0.003430247073993,0.08074469864368437,0.31502458453178406,0.5906701236963272,1.0,0.2057840228080749
prob_positivo,1000.0,0.2702246189948637,0.2951640145969043,0.0,0.017266459297388726,0.1122847087681293,0.5138689279556274,0.9934614896774292,0.0
