,count,mean,std,min,25%,50%,75%,max,moda
likes,457.0,0.0853391684901531,0.4483688087499323,0.0,0.0,0.0,0.0,7.0,0.0
repostagens,457.0,0.0131291028446389,0.1317995003628764,0.0,0.0,0.0,0.0,2.0,0.0
num_caracteres,457.0,118.11378555798689,79.38961335505067,31.0,58.0,90.0,153.0,349.0,51.0
num_palavras,457.0,16.553610503282275,13.81907978493306,2.0,6.0,12.0,22.0,59.0,3.0
num_emojis,457.0,0.5120350109409191,3.208467349937296,0.0,0.0,0.0,0.0,57.0,0.0
num_mencoes,457.0,2.3807439824945296,1.0214267488033328,1.0,2.0,2.0,3.0,21.0,2.0
prob_negativo,457.0,0.5404308754848867,0.4003713247855019,0.0024015731178224,0.0687372311949729,0.59999018907547,0.9605449438095092,0.9925832748413086,0.0267907120287418
prob_neutro,457.0,0.36367572518422203,0.35050759296130485,0.0036653850693255,0.0300183109939098,0.2237773984670639,0.7201157212257385,0.957612156867981,0.9104264974594116
prob_positivo,457.0,0.09589339913015762,0.19210058893999327,0.0024206591770052,0.0078741246834397,0.0240081790834665,0.062782771885395,0.9804350137710572,0.062782771885395
